timestamp;accelX;accelY;accelZ;gyroX;gyroY;gyroZ;compassX;compassY;compassZ;fusionPoseX;fusionPoseY;fusionPoseZ;tiltHeading;pressure;temperature;humidity
2023-04-24T23:32:42.160Z;-0.006587999872863293;-0.0832040011882782;-1.0130879878997803;0.004683367908000946;-0.003096098080277443;-0.00504651665687561;-25.11577796936035;-33.50869369506836;-33.56509780883789;-1.7887980937957764;-0.2659584879875183;-0.8283670544624329;-2.252690076828003;1007.240966796875;41.44453811645508;14.253591537475586
2023-04-24T23:32:42.160Z;-0.006587999872863293;-0.0832040011882782;-1.0130879878997803;0.004683367908000946;-0.003096098080277443;-0.00504651665687561;-25.11577796936035;-33.50869369506836;-33.56509780883789;-1.7887980937957764;-0.2659584879875183;-0.8283670544624329;-2.252690076828003;1007.240966796875;41.44453811645508;14.253591537475586
2023-04-24T23:32:42.261Z;-0.0024399999529123306;-0.08247199654579163;-1.012112021446228;0.0028028562664985657;0.00025922991335392;-0.004661403596401215;-24.849822998046875;-33.45695495605469;-33.55527877807617;-1.807147741317749;-0.24459253251552582;-0.8509946465492249;-2.250809669494629;1007.243896484375;41.49917221069336;14.771167755126953
2023-04-24T23:32:42.261Z;-0.0024399999529123306;-0.08247199654579163;-1.012112021446228;0.0028028562664985657;0.00025922991335392;-0.004661403596401215;-24.849822998046875;-33.45695495605469;-33.55527877807617;-1.807147741317749;-0.24459253251552582;-0.8509946465492249;-2.250809669494629;1007.243896484375;41.49917221069336;14.771167755126953
2023-04-24T23:32:42.362Z;-0.007075999863445759;-0.08173999935388565;-1.007964015007019;0.0018548518419265747;-0.001847224310040474;-0.003682158887386322;-24.70425796508789;-33.443565368652344;-33.757423400878906;-1.825659990310669;-0.22390902042388916;-0.8730964660644531;-2.2448368072509766;1007.24267578125;41.46274948120117;14.408356666564941
2023-04-24T23:32:42.362Z;-0.007075999863445759;-0.08173999935388565;-1.007964015007019;0.0018548518419265747;-0.001847224310040474;-0.003682158887386322;-24.70425796508789;-33.443565368652344;-33.757423400878906;-1.825659990310669;-0.22390902042388916;-0.8730964660644531;-2.2448368072509766;1007.24267578125;41.46274948120117;14.408356666564941
2023-04-24T23:32:42.462Z;-0.004147999919950962;-0.08198399841785431;-1.0094280242919922;0.004826672375202179;-0.0018161777406930923;-0.000917583703994751;-24.55980682373047;-33.371253967285156;-33.82114028930664;-1.8438957929611206;-0.20380157232284546;-0.895150363445282;-2.2453651428222656;1007.236572265625;41.44453811645508;14.492082595825195
2023-04-24T23:32:42.462Z;-0.004147999919950962;-0.08198399841785431;-1.0094280242919922;0.004826672375202179;-0.0018161777406930923;-0.000917583703994751;-24.55980682373047;-33.371253967285156;-33.82114028930664;-1.8438957929611206;-0.20380157232284546;-0.895150363445282;-2.2453651428222656;1007.236572265625;41.44453811645508;14.492082595825195
2023-04-24T23:32:42.563Z;-0.004879999905824661;-0.08222799748182297;-1.0116239786148071;0.004144951701164246;-0.0008847545832395554;-0.0054066479206085205;-24.48344612121582;-33.39180374145508;-34.0261116027832;-1.8621994256973267;-0.18495678901672363;-0.9169610738754272;-2.243271827697754;1007.226806640625;41.408111572265625;14.50223159790039
2023-04-24T23:32:42.563Z;-0.004879999905824661;-0.08222799748182297;-1.0116239786148071;0.004144951701164246;-0.0008847545832395554;-0.0054066479206085205;-24.48344612121582;-33.39180374145508;-34.0261116027832;-1.8621994256973267;-0.18495678901672363;-0.9169610738754272;-2.243271827697754;1007.226806640625;41.408111572265625;14.50223159790039
