timestamp;accelX;accelY;accelZ;gyroX;gyroY;gyroZ;compassX;compassY;compassZ;fusionPoseX;fusionPoseY;fusionPoseZ;tiltHeading;pressure;temperature;humidity
2023-04-24T23:30:59.201Z;0.004147999919950962;-0.1966639906167984;-0.9930799603462219;-0.0269368477165699;-0.0003524571657180786;0.0018551051616668701;-58.5673713684082;24.128801345825195;-12.98612117767334;2.7017769813537598;0.009276255965232849;2.7091727256774902;2.721268892288208;1006.584716796875;44.704471588134766;14.64431095123291
2023-04-24T23:30:59.201Z;0.004147999919950962;-0.1966639906167984;-0.9930799603462219;-0.0269368477165699;-0.0003524571657180786;0.0018551051616668701;-58.5673713684082;24.128801345825195;-12.98612117767334;2.7017769813537598;0.009276255965232849;2.7091727256774902;2.721268892288208;1006.584716796875;44.704471588134766;14.64431095123291
2023-04-24T23:30:59.301Z;0.003659999929368496;-0.21325600147247314;-0.9923479557037354;0.04514145851135254;-0.0024902764707803726;0.001549549400806427;-58.58869934082031;24.245040893554688;-13.166497230529785;2.71919584274292;0.009236625395715237;2.7091758251190186;2.7174224853515625;1006.5791015625;44.66804504394531;14.598642349243164
2023-04-24T23:30:59.301Z;0.003659999929368496;-0.21325600147247314;-0.9923479557037354;0.04514145851135254;-0.0024902764707803726;0.001549549400806427;-58.58869934082031;24.245040893554688;-13.166497230529785;2.71919584274292;0.009236625395715237;2.7091758251190186;2.7174224853515625;1006.5791015625;44.66804504394531;14.598642349243164
2023-04-24T23:30:59.401Z;0.004147999919950962;-0.1937360018491745;-0.9930799603462219;-0.04556820169091225;0.0027018506079912186;0.002771049737930298;-58.46575927734375;24.371633529663086;-13.4031982421875;2.7270264625549316;0.008669191971421242;2.709256887435913;2.716437339782715;1006.57958984375;44.77731704711914;14.527602195739746
2023-04-24T23:30:59.401Z;0.004147999919950962;-0.1937360018491745;-0.9930799603462219;-0.04556820169091225;0.0027018506079912186;0.002771049737930298;-58.46575927734375;24.371633529663086;-13.4031982421875;2.7270264625549316;0.008669191971421242;2.709256887435913;2.716437339782715;1006.57958984375;44.77731704711914;14.527602195739746
2023-04-24T23:30:59.501Z;0.0029279999434947968;-0.2152079939842224;-0.9930799603462219;0.03781171888113022;-0.001574074849486351;0.001243777573108673;-58.63060760498047;24.61290740966797;-13.480558395385742;2.743298053741455;0.008552477695047855;2.7091968059539795;2.711452007293701;1006.5830078125;44.72268295288086;14.689979553222656
2023-04-24T23:30:59.501Z;0.0029279999434947968;-0.2152079939842224;-0.9930799603462219;0.03781171888113022;-0.001574074849486351;0.001243777573108673;-58.63060760498047;24.61290740966797;-13.480558395385742;2.743298053741455;0.008552477695047855;2.7091968059539795;2.711452007293701;1006.5830078125;44.72268295288086;14.689979553222656
2023-04-24T23:30:59.601Z;0.0058559998869895935;-0.19641999900341034;-0.9979599714279175;-0.023578252643346786;0.0036179758608341217;-0.00028336048126220703;-58.66728591918945;24.783525466918945;-13.42764663696289;2.7528369426727295;0.007972005754709244;2.709493637084961;2.711841106414795;1006.58154296875;44.72268295288086;14.497157096862793
2023-04-24T23:30:59.601Z;0.0058559998869895935;-0.19641999900341034;-0.9979599714279175;-0.023578252643346786;0.0036179758608341217;-0.00028336048126220703;-58.66728591918945;24.783525466918945;-13.42764663696289;2.7528369426727295;0.007972005754709244;2.709493637084961;2.711841106414795;1006.58154296875;44.72268295288086;14.497157096862793
2023-04-24T23:30:59.702Z;0.00634399987757206;-0.2117919921875;-0.9950319528579712;0.016737446188926697;-0.0003526173532009125;-0.0005887448787689209;-58.7358283996582;24.81361961364746;-13.284517288208008;2.7664594650268555;0.007755839265882969;2.7096378803253174;2.710521697998047;1006.585205078125;44.631622314453125;14.659533500671387
